point,value
10180,-34
10181,-31
10182,-29
10183,-27
10184,-25
10185,-22
10186,-20
10187,-18
10188,-15
10189,-13
10190,-11
10191,-9
10192,-6
10193,-4
10194,-2
10195,0
10196,2
10197,5
10198,8
10199,11
10200,13
10201,16
10202,18
10203,20
10204,22
10205,24
10206,26
10207,27
10208,28
10209,28
10210,29
10211,28
10212,27
10213,25
10214,23
10215,20
10216,17
10217,13
10218,10
10219,6
10220,1
10221,-2
10222,-7
10223,-12
10224,-16
10225,-21
10226,-26
10227,-31
10228,-36
10229,-40
10230,-44
10231,-48
10232,-52
10233,-55
10234,-59
10235,-63
10236,-66
10237,-70
10238,-73
10239,-77
10240,-80
10241,-83
10242,-87
10243,-90
10244,-93
10245,-95
10246,-98
10247,-100
10248,-102
10249,-104
10250,-105
10251,-105
10252,-106
10253,-105
10254,-104
10255,-102
10256,-100
10257,-98
10258,-96
10259,-94
10260,-92
10261,-90
10262,-89
10263,-89
10264,-90
10265,-92
10266,-94
10267,-95
10268,-96
10269,-96
10270,-95
10271,-91
10272,-86
10273,-81
10274,-77
10275,-78
10276,-83
10277,-94
10278,-113
10279,-138
10280,-169
10281,-202
10282,-233
10283,-257
10284,-268
10285,-261
10286,-235
10287,-185
10288,-112
10289,-20
10290,87
10291,204
10292,321
10293,430
10294,522
10295,590
10296,629
10297,634
10298,604
10299,541
10300,450
10301,337
10302,210
10303,78
10304,-50
10305,-166
10306,-264
10307,-337
10308,-384
10309,-406
10310,-404
10311,-384
10312,-348
10313,-304
10314,-257
10315,-213
10316,-176
10317,-147
10318,-127
10319,-114
10320,-109
10321,-110
10322,-113
10323,-115
10324,-115
10325,-111
10326,-105
10327,-96
10328,-84
10329,-70
10330,-55
10331,-42
10332,-31
10333,-22
10334,-15
10335,-11
10336,-10
10337,-10
10338,-13
10339,-16
10340,-21
10341,-25
10342,-30
10343,-36
10344,-41
10345,-46
10346,-51
10347,-55
10348,-58
10349,-61
10350,-63
10351,-65
10352,-65
10353,-65
10354,-63
10355,-61
10356,-59
10357,-55
10358,-51
10359,-47
10360,-42
10361,-37
10362,-32
10363,-26
10364,-21
10365,-15
10366,-10
10367,-4
10368,1
10369,6
10370,11
10371,17
10372,22
10373,28
10374,33
10375,38
10376,44
10377,49
10378,54
10379,60
10380,65
10381,71
10382,76
10383,82
10384,87
10385,93
10386,98
10387,103
10388,108
10389,113
10390,117
10391,121
10392,125
10393,129
10394,132
10395,135
10396,138
10397,140
10398,142
10399,143
10400,144
10401,145
10402,145
10403,144
10404,143
10405,142
10406,140
10407,138
10408,135
10409,132
10410,129
10411,125
10412,121
10413,116
10414,111
10415,106
10416,100
10417,95
10418,89
10419,82
10420,76
10421,69
10422,63
10423,56
10424,49
10425,42
10426,35
10427,29
10428,22
10429,15
10430,9
10431,2
10432,-3
10433,-9
10434,-15
10435,-20
10436,-26
10437,-31
10438,-35
10439,-40
10440,-44
10441,-48
10442,-52
10443,-55
10444,-58
10445,-61
10446,-63
10447,-65
10448,-67
10449,-69
10450,-70
10451,-71
10452,-72
10453,-72
10454,-72
10455,-72
10456,-72
10457,-72
10458,-71
10459,-70
10460,-69
10461,-68
10462,-67
10463,-65
10464,-64
10465,-62
10466,-61
10467,-59
10468,-57
10469,-55
10470,-53
10471,-51
10472,-49
10473,-47
10474,-45
10475,-43
10476,-41
10477,-38
10478,-36
10479,-34
10480,-32
10481,-29
10482,-27
10483,-25
10484,-22
10485,-20
10486,-17
10487,-15
10488,-13
10489,-10
10490,-8
10491,-6
10492,-3
10493,-1
10494,0
10495,3
10496,5
10497,7
10498,9
10499,12
10500,14
10501,16
10502,18
10503,19
10504,21
10505,23
10506,24
10507,26
10508,27
10509,28
10510,29
10511,30
10512,31
10513,31
10514,31
10515,32
10516,31
10517,31
10518,31
10519,30
10520,29
10521,28
10522,27
10523,25
10524,23
10525,21
10526,19
10527,17
10528,14
10529,11
10530,8
10531,5
10532,2
10533,-1
10534,-4
10535,-8
10536,-11
10537,-15
10538,-19
10539,-23
10540,-26
10541,-30
10542,-34
10543,-38
10544,-42
10545,-46
10546,-50
10547,-54
10548,-58
10549,-61
10550,-65
10551,-69
10552,-72
10553,-76
10554,-79
10555,-82
10556,-84
10557,-86
10558,-88
10559,-89
10560,-89
10561,-89
10562,-89
10563,-88
10564,-86
10565,-84
10566,-82
10567,-80
10568,-78
10569,-77
10570,-76
10571,-76
10572,-76
10573,-78
10574,-80
10575,-82
10576,-83
10577,-82
10578,-80
10579,-76
10580,-70
10581,-64
10582,-60
10583,-60
10584,-65
10585,-79
10586,-101
10587,-131
10588,-168
10589,-208
10590,-245
10591,-273
10592,-288
10593,-282
10594,-253
10595,-199
10596,-120
10597,-19
10598,97
10599,220
10600,343
10601,454
10602,546
10603,611
10604,645
10605,645
10606,611
10607,545
10608,453
10609,341
10610,216
10611,89
10612,-35
10613,-150
10614,-248
10615,-325
10616,-378
10617,-407
10618,-414
10619,-402
10620,-374
10621,-332
10622,-284
10623,-236
10624,-190
10625,-152
10626,-121
10627,-98
10628,-83
10629,-77
10630,-78
10631,-81
10632,-85
10633,-87
10634,-87
10635,-85
10636,-79
10637,-70
10638,-58
10639,-45
10640,-33
10641,-23
10642,-15
10643,-10
10644,-7
10645,-7
10646,-9
10647,-14
10648,-19
10649,-25
10650,-30
10651,-36
10652,-41
10653,-45
10654,-49
10655,-52
10656,-54
10657,-55
10658,-55
10659,-55
10660,-53
10661,-51
10662,-48
10663,-44
10664,-40
10665,-36
10666,-30
10667,-25
10668,-20
10669,-14
10670,-9
10671,-3
10672,1
10673,7
10674,12
10675,17
10676,22
10677,27
10678,32
10679,37
10680,42
10681,46
10682,51
10683,56
10684,61
10685,66
10686,71
10687,76
10688,81
10689,86
10690,91
10691,96
10692,101
10693,106
10694,111
10695,116
10696,120
10697,125
10698,129
10699,133
10700,137
10701,140
10702,143
10703,146
10704,149
10705,151
10706,153
10707,154
10708,155
10709,156
10710,156
10711,156
10712,156
10713,155
10714,153
10715,152
10716,150
10717,147
10718,144
10719,141
10720,138
10721,134
10722,130
10723,125
10724,120
10725,115
10726,110
10727,104
10728,99
10729,93
10730,87
10731,81
10732,74
10733,68
10734,62
10735,55
10736,49
10737,42
10738,36
10739,30
10740,24
10741,18
10742,12
10743,6
10744,0
10745,-4
10746,-9
10747,-14
10748,-19
10749,-24
10750,-28
10751,-32
10752,-36
10753,-39
10754,-43
10755,-46
10756,-48
10757,-51
10758,-53
10759,-55
10760,-57
10761,-58
10762,-59
10763,-60
10764,-61
10765,-62
10766,-62
10767,-62
10768,-62
10769,-62
10770,-62
10771,-61
10772,-60
10773,-59
10774,-58
10775,-57
10776,-55
10777,-54
10778,-52
10779,-50
10780,-48
10781,-46
10782,-44
10783,-42
10784,-40
10785,-37
10786,-35
10787,-32
10788,-29
10789,-27
10790,-24
10791,-21
10792,-18
10793,-15
10794,-12
10795,-9
10796,-6
10797,-3
10798,0
10799,2
10800,5
10801,8
10802,10
10803,13
10804,16
10805,19
10806,21
10807,24
10808,27
10809,29
10810,31
10811,33
10812,35
10813,37
10814,38
10815,40
10816,41
10817,42
10818,43
10819,44
10820,44
10821,44
10822,44
10823,44
10824,44
10825,43
10826,42
10827,41
10828,39
10829,37
10830,35
10831,33
10832,31
10833,28
10834,26
10835,23
10836,19
10837,16
10838,13
10839,9
10840,5
10841,2
10842,-1
10843,-5
10844,-9
10845,-13
10846,-17
10847,-22
10848,-26
10849,-30
10850,-34
10851,-39
10852,-43
10853,-47
10854,-52
10855,-55
10856,-59
10857,-63
10858,-66
10859,-68
10860,-70
10861,-72
10862,-73
10863,-73
10864,-73
10865,-72
10866,-71
10867,-69
10868,-67
10869,-65
10870,-62
10871,-59
10872,-57
10873,-55
10874,-55
10875,-55
10876,-57
10877,-59
10878,-62
10879,-66
10880,-69
10881,-71
10882,-71
10883,-69
10884,-66
10885,-62
10886,-58
10887,-57
10888,-61
10889,-72
10890,-89
10891,-115
10892,-147
10893,-183
10894,-219
10895,-248
10896,-266
10897,-265
10898,-243
10899,-194
10900,-120
10901,-26
10902,81
10903,200
10904,326
10905,460
10906,591
10907,700
10908,770
10909,781
10910,733
10911,642
10912,522
10913,394
10914,268
10915,144
10916,22
10917,-93
10918,-199
10919,-285
10920,-347
10921,-384
10922,-399
10923,-395
10924,-376
10925,-343
10926,-301
10927,-253
10928,-205
10929,-159
10930,-117
10931,-81
10932,-51
10933,-29
10934,-16
10935,-10
10936,-9
10937,-13
10938,-19
10939,-26
10940,-32
10941,-36
10942,-36
10943,-34
10944,-29
10945,-22
10946,-14
10947,-6
10948,0
10949,3
10950,4
10951,3
10952,0
10953,-4
10954,-9
10955,-16
10956,-22
10957,-27
10958,-32
10959,-35
10960,-38
10961,-39
10962,-40
10963,-40
10964,-39
10965,-38
10966,-36
10967,-33
10968,-29
10969,-25
10970,-21
10971,-16
10972,-11
10973,-6
10974,-1
10975,3
10976,9
10977,14
10978,19
10979,24
10980,29
10981,34
10982,39
10983,44
10984,49
10985,54
10986,59
10987,64
10988,69
10989,74
10990,80
10991,85
10992,91
10993,96
10994,102
10995,107
10996,113
10997,118
10998,124
10999,129
11000,134
11001,139
11002,143
11003,148
11004,152
11005,155
11006,159
11007,162
11008,164
11009,166
11010,168
11011,169
11012,171
11013,171
11014,172
11015,172
11016,171
11017,170
11018,169
11019,167
11020,165
11021,162
11022,159
11023,155
11024,151
11025,146
11026,141
11027,135
11028,129
11029,122
11030,115
11031,106
11032,98
11033,89
11034,80
11035,71
11036,62
11037,52
11038,43
11039,33
11040,24
11041,15
11042,7
11043,0
11044,-8
11045,-15
11046,-21
11047,-27
11048,-32
11049,-36
11050,-40
11051,-44
11052,-47
11053,-50
11054,-53
11055,-55
11056,-57
11057,-59
11058,-61
11059,-62
11060,-64
11061,-66
11062,-67
11063,-69
11064,-71
11065,-72
11066,-74
11067,-75
11068,-76
11069,-77
11070,-78
11071,-79
11072,-79
11073,-79
11074,-79
11075,-79
11076,-79
11077,-78
11078,-77
11079,-76
11080,-75
11081,-74
11082,-72
11083,-70
11084,-68
11085,-67
11086,-65
11087,-63
11088,-60
11089,-58
11090,-56
11091,-54
11092,-52
11093,-49
11094,-47
11095,-44
11096,-42
11097,-40
11098,-37
11099,-34
11100,-32
11101,-29
11102,-27
11103,-24
11104,-21
11105,-19
11106,-16
11107,-13
11108,-11
11109,-8
11110,-5
11111,-3
11112,0
11113,1
11114,3
11115,6
11116,8
11117,10
11118,12
11119,14
11120,15
11121,17
11122,18
11123,19
11124,20
11125,21
11126,22
11127,22
11128,22
11129,22
11130,22
11131,22
11132,21
11133,20
11134,19
11135,18
11136,16
11137,15
11138,13
11139,10
11140,8
11141,5
11142,3
11143,0
11144,-2
11145,-5
11146,-9
11147,-12
11148,-16
11149,-19
11150,-23
11151,-27
11152,-31
11153,-35
11154,-39
11155,-43
11156,-46
11157,-50
11158,-53
11159,-57
11160,-60
11161,-63
11162,-65
11163,-67
11164,-69
11165,-71
11166,-72
11167,-72
11168,-73
11169,-74
11170,-74
11171,-75
11172,-76
11173,-77
11174,-78
11175,-80
11176,-82
11177,-85
11178,-89
11179,-94
11180,-100
11181,-107
11182,-113
11183,-119
11184,-122
11185,-124
11186,-123
11187,-119
11188,-113
11189,-106
11190,-99
11191,-96
11192,-97
11193,-104
11194,-118
11195,-137
11196,-160
11197,-184
11198,-202
11199,-210
11200,-204
11201,-178
11202,-131
11203,-60
11204,29
11205,132
11206,240
11207,348
11208,451
11209,550
11210,636
11211,695
11212,713
11213,673
11214,577
11215,440
11216,276
11217,112
11218,-33
11219,-159
11220,-251
11221,-315
11222,-355
11223,-372
11224,-374
11225,-361
11226,-332
11227,-293
11228,-249
11229,-206
11230,-170
11231,-142
11232,-123
11233,-112
11234,-105
11235,-102
11236,-100
11237,-97
11238,-92
11239,-84
11240,-74
11241,-63
11242,-51
11243,-39
11244,-28
11245,-20
11246,-14
11247,-11
11248,-10
11249,-12
11250,-14
11251,-19
11252,-23
11253,-29
11254,-34
11255,-39
11256,-44
11257,-48
11258,-52
11259,-55
11260,-57
11261,-59
11262,-59
11263,-58
11264,-57
11265,-55
11266,-51
11267,-48
11268,-43
11269,-38
11270,-33
11271,-28
11272,-23
11273,-17
11274,-12
11275,-6
11276,-1
11277,3
11278,9
11279,14
11280,19
11281,24
11282,29
11283,33
11284,38
11285,43
11286,48
11287,52
11288,57
11289,62
11290,67
11291,72
11292,77
11293,82
11294,86
11295,91
11296,96
11297,101
11298,106
11299,111
11300,117
11301,122
11302,127
11303,133
11304,138
11305,144
11306,150
11307,156
11308,162
11309,167
11310,173
11311,178
11312,182
11313,186
11314,190
11315,193
11316,195
11317,197
11318,197
11319,197
11320,195
11321,193
11322,189
11323,185
11324,180
11325,174
11326,167
11327,160
11328,153
11329,145
11330,136
11331,128
11332,119
11333,111
11334,102
11335,94
11336,85
11337,78
11338,70
11339,63
11340,56
11341,49
11342,42
11343,36
11344,29
11345,23
11346,17
11347,11
11348,5
11349,0
11350,-5
11351,-10
11352,-15
11353,-21
11354,-26
11355,-30
11356,-35
11357,-39
11358,-44
11359,-47
11360,-51
11361,-54
11362,-57
11363,-60
11364,-62
11365,-64
11366,-65
11367,-67
11368,-68
11369,-69
11370,-69
11371,-70
11372,-70
11373,-70
11374,-70
11375,-69
11376,-68
11377,-68
11378,-67
11379,-65
11380,-64
11381,-63
11382,-61
11383,-60
11384,-58
11385,-56
11386,-54
11387,-52
11388,-50
11389,-47
11390,-45
11391,-42
11392,-40
11393,-37
11394,-35
11395,-32
11396,-29
11397,-27
11398,-24
11399,-21
11400,-19
11401,-16
11402,-13
11403,-10
11404,-8
11405,-5
11406,-2
11407,0
11408,2
11409,4
11410,7
11411,9
11412,11
11413,13
11414,15
11415,17
11416,18
11417,20
11418,21
11419,22
11420,23
11421,23
11422,24
11423,24
11424,24
11425,24
11426,23
11427,23
11428,22
11429,21
11430,19
11431,18
11432,16
11433,14
11434,12
11435,10
11436,7
11437,5
11438,2
11439,0
11440,-3
11441,-6
11442,-10
11443,-13
11444,-17
11445,-21
11446,-25
11447,-29
11448,-33
11449,-37
11450,-41
11451,-46
11452,-50
11453,-54
11454,-59
11455,-63
11456,-67
11457,-71
11458,-74
11459,-77
11460,-79
11461,-81
11462,-81
11463,-82
11464,-81
11465,-80
11466,-77
11467,-74
11468,-71
11469,-67
11470,-62
11471,-57
11472,-52
11473,-46
11474,-41
11475,-37
11476,-33
11477,-30
11478,-29
11479,-29
11480,-31
11481,-35
11482,-40
11483,-47
11484,-54
11485,-61
11486,-67
11487,-72
11488,-75
11489,-76
11490,-76
11491,-77
11492,-80
11493,-87
11494,-99
11495,-118
11496,-144
11497,-176
11498,-211
11499,-246
11500,-273
11501,-289
11502,-288
11503,-264
11504,-215
11505,-139
11506,-44
11507,64
11508,180
11509,303
11510,436
11511,572
11512,696
11513,783
11514,808
11515,761
11516,652
11517,506
11518,350
11519,202
11520,67
11521,-57
11522,-171
11523,-272
11524,-351
11525,-401
11526,-422
11527,-414
11528,-384
11529,-336
11530,-277
11531,-214
11532,-153
11533,-100
11534,-59
11535,-31
11536,-16
11537,-15
11538,-26
11539,-44
11540,-65
11541,-87
11542,-105
11543,-119
11544,-126
11545,-127
11546,-123
11547,-114
11548,-102
11549,-89
11550,-77
11551,-67
11552,-59
11553,-52
11554,-48
11555,-45
11556,-43
11557,-42
11558,-41
11559,-39
11560,-36
11561,-33
11562,-30
11563,-27
11564,-24
11565,-21
11566,-18
11567,-16
11568,-14
11569,-13
11570,-12
11571,-12
11572,-12
11573,-12
11574,-12
11575,-12
11576,-12
11577,-12
11578,-12
11579,-12
11580,-11
11581,-9
11582,-7
11583,-5
11584,-2
11585,2
11586,6
11587,12
11588,18
11589,25
11590,32
11591,40
11592,47
11593,55
11594,63
11595,70
11596,78
11597,85
11598,92
11599,99
11600,105
11601,111
11602,116
11603,122
11604,126
11605,131
11606,135
11607,139
11608,143
11609,147
11610,151
11611,155
11612,159
11613,163
11614,167
11615,171
11616,175
11617,178
11618,181
11619,184
11620,186
11621,188
11622,189
11623,189
11624,189
11625,187
11626,184
11627,180
11628,175
11629,169
11630,161
11631,153
11632,144
11633,135
11634,124
11635,113
11636,102
11637,91
11638,80
11639,68
11640,57
11641,47
11642,36
11643,26
11644,17
11645,8
11646,1
11647,-6
11648,-12
11649,-18
11650,-23
11651,-28
11652,-32
11653,-36
11654,-40
11655,-44
11656,-47
11657,-50
11658,-53
11659,-55
11660,-58
11661,-60
11662,-63
11663,-66
11664,-68
11665,-71
11666,-73
11667,-75
11668,-77
11669,-79
11670,-81
11671,-82
11672,-84
11673,-84
11674,-85
11675,-85
11676,-86
11677,-85
11678,-85
11679,-84
11680,-83
11681,-82
11682,-81
11683,-79
11684,-77
11685,-75
11686,-73
11687,-70
11688,-68
11689,-66
11690,-63
11691,-61
11692,-58
11693,-55
11694,-52
11695,-50
11696,-47
11697,-44
11698,-41
11699,-38
11700,-35
11701,-32
11702,-29
11703,-26
11704,-23
11705,-20
11706,-17
11707,-14
11708,-11
11709,-8
11710,-5
11711,-2
11712,0
11713,3
11714,5
11715,8
11716,11
11717,13
11718,16
11719,18
11720,20
11721,22
11722,24
11723,26
11724,27
11725,29
11726,30
11727,31
11728,32
11729,33
11730,33
11731,33
11732,33
11733,33
11734,33
11735,32
11736,31
11737,30
11738,29
11739,27
11740,26
11741,24
11742,22
11743,19
11744,17
11745,14
11746,11
11747,9
11748,6
11749,3
11750,0
11751,-3
11752,-6
11753,-10
11754,-14
11755,-18
11756,-21
11757,-25
11758,-29
11759,-33
11760,-38
11761,-41
11762,-45
11763,-49
11764,-53
11765,-56
11766,-59
11767,-62
11768,-64
11769,-65
11770,-67
11771,-67
11772,-68
11773,-67
11774,-67
11775,-66
11776,-65
11777,-64
11778,-63
11779,-63
11780,-63
11781,-64
11782,-66
11783,-69
11784,-72
11785,-75
11786,-77
11787,-77
11788,-76
11789,-73
11790,-68
11791,-63
11792,-59
11793,-58
11794,-63
11795,-74
11796,-93
11797,-120
11798,-152
11799,-188
11800,-221
11801,-246
11802,-258
11803,-253
11804,-225
11805,-173
11806,-96
11807,1
11808,111
11809,225
11810,338
11811,445
11812,547
11813,636
11814,697
11815,718
11816,683
11817,592
11818,460
11819,301
11820,142
11821,0
11822,-123
11823,-217
11824,-287
11825,-338
11826,-368
11827,-384
11828,-386
11829,-371
11830,-343
11831,-304
11832,-258
11833,-213
11834,-172
11835,-135
11836,-104
11837,-79
11838,-61
11839,-49
11840,-43
11841,-43
11842,-46
11843,-51
11844,-56
11845,-62
11846,-66
11847,-69
11848,-69
11849,-66
11850,-62
11851,-57
11852,-52
11853,-49
11854,-46
11855,-45
11856,-46
11857,-48
11858,-51
11859,-55
11860,-59
11861,-62
11862,-65
11863,-67
11864,-68
11865,-68
11866,-68
11867,-66
11868,-64
11869,-62
11870,-58
11871,-55
11872,-51
11873,-47
11874,-43
11875,-38
11876,-34
11877,-29
11878,-25
11879,-20
11880,-15
11881,-11
11882,-6
11883,-1
11884,2
11885,7
11886,12
11887,16
11888,21
11889,25
11890,30
11891,35
11892,39
11893,44
11894,49
11895,53
11896,58
11897,63
11898,67
11899,72
11900,77
11901,82
11902,87
11903,92
11904,97
11905,103
11906,109
11907,115
11908,121
11909,127
11910,134
11911,140
11912,147
11913,153
11914,159
11915,164
11916,169
11917,174
11918,177
11919,180
11920,182
11921,183
11922,182
11923,181
11924,178
11925,174
11926,169
11927,163
11928,157
11929,149
11930,141
11931,132
11932,124
11933,114
11934,105
11935,95
11936,86
11937,77
11938,68
11939,59
11940,51
11941,43
11942,36
11943,29
11944,22
11945,16
11946,10
11947,4
11948,-1
11949,-7
11950,-12
11951,-17
11952,-22
11953,-27
11954,-32
11955,-37
11956,-41
11957,-46
11958,-50
11959,-54
11960,-58
11961,-62
11962,-65
11963,-68
11964,-71
11965,-73
11966,-75
11967,-77
11968,-78
11969,-79
11970,-80
11971,-81
11972,-81
11973,-81
11974,-81
11975,-80
11976,-80
11977,-79
11978,-78
11979,-77
11980,-75
11981,-74
11982,-72
11983,-70
11984,-68
11985,-66
11986,-64
11987,-62
11988,-60
11989,-57
11990,-55
11991,-52
11992,-50
11993,-47
11994,-44
11995,-41
11996,-38
11997,-35
11998,-32
11999,-30
12000,-26
12001,-23
12002,-20
12003,-17
12004,-14
12005,-11
12006,-8
12007,-5
12008,-2
12009,0
12010,3
12011,6
12012,9
12013,12
12014,15
12015,17
12016,20
12017,22
12018,25
12019,27
12020,29
12021,31
12022,32
12023,34
12024,35
12025,37
12026,38
12027,38
12028,39
12029,39
12030,39
12031,39
12032,39
12033,38
12034,37
12035,36
12036,35
12037,33
12038,31
12039,29
12040,27
12041,24
12042,22
12043,19
12044,16
12045,12
12046,9
12047,6
12048,2
12049,-1
12050,-4
12051,-8
12052,-12
12053,-16
12054,-20
12055,-24
12056,-28
12057,-32
12058,-36
12059,-40
12060,-44
12061,-48
12062,-52
12063,-55
12064,-58
12065,-61
12066,-64
12067,-66
12068,-68
12069,-69
12070,-69
12071,-70
12072,-69
12073,-69
12074,-68
12075,-66
12076,-65
12077,-64
12078,-63
12079,-62
12080,-61
12081,-62
12082,-63
12083,-65
12084,-69
12085,-73
12086,-77
12087,-81
12088,-84
12089,-84
12090,-83
12091,-80
12092,-74
12093,-69
12094,-66
12095,-66
12096,-74
12097,-89
12098,-107
12099,-127
12100,-147
12101,-169
12102,-201
12103,-241
12104,-277
12105,-287
12106,-250
12107,-160
12108,-23
12109,139
12110,311
12111,479
12112,628
12113,742
12114,804
12115,804
12116,744
12117,639
12118,511
12119,376
12120,241
12121,108
12122,-23
12123,-146
12124,-252
12125,-330
12126,-377
12127,-395
12128,-388
12129,-362
12130,-325
12131,-280
12132,-236
12133,-197
12134,-166
12135,-145
12136,-132
12137,-125
12138,-124
12139,-125
12140,-126
12141,-125
12142,-120
12143,-113
12144,-102
12145,-89
12146,-76
12147,-63
12148,-50
12149,-40
12150,-31
12151,-26
12152,-22
12153,-20
12154,-20
12155,-22
12156,-24
12157,-28
12158,-32
12159,-36
12160,-40
12161,-44
12162,-48
12163,-52
12164,-55
12165,-58
12166,-60
12167,-61
12168,-61
12169,-60
12170,-59
12171,-56
12172,-53
12173,-49
12174,-45
12175,-40
12176,-34
12177,-28
12178,-22
12179,-16
12180,-10
12181,-3
12182,2
12183,8
12184,14
12185,21
12186,27
12187,33
12188,39
12189,45
12190,51
12191,56
12192,62
12193,68
12194,74
12195,79
12196,85
12197,91
12198,97
12199,102
12200,108
12201,114
12202,119
12203,125
12204,130
12205,135
12206,140
12207,144
12208,148
12209,153
12210,156
12211,160
12212,163
12213,165
12214,168
12215,170
12216,171
12217,172
12218,173
12219,173
12220,173
12221,172
12222,171
12223,170
12224,168
12225,166
12226,163
12227,160
12228,156
12229,153
12230,149
12231,144
12232,139
12233,134
12234,129
12235,123
12236,118
12237,112
12238,105
12239,99
12240,93
12241,86
12242,80
12243,73
12244,67
12245,60
12246,53
12247,47
12248,41
12249,34
12250,28
12251,22
12252,16
12253,11
12254,5
12255,0
12256,-4
12257,-9
12258,-14
12259,-18
12260,-22
12261,-26
12262,-30
12263,-34
12264,-37
12265,-40
12266,-42
12267,-45
12268,-47
12269,-49
12270,-51
12271,-52
12272,-53
12273,-55
12274,-55
12275,-56
12276,-56
12277,-57
12278,-57
12279,-57
12280,-56
12281,-56
12282,-55
12283,-54
12284,-53
12285,-52
12286,-51
12287,-49
12288,-48
12289,-46
12290,-44
12291,-42
12292,-40
12293,-38
12294,-36
12295,-33
12296,-31
12297,-28
12298,-26
12299,-23
12300,-21
12301,-18
12302,-15
12303,-12
12304,-10
12305,-7
12306,-4
12307,-1
12308,0
12309,3
12310,6
12311,8
12312,11
12313,13
12314,15
12315,17
12316,19
12317,21
12318,23
12319,25
12320,26
12321,27
12322,28
12323,29
12324,30
12325,30
12326,31
12327,31
12328,30
12329,30
12330,29
12331,28
12332,27
12333,26
12334,24
12335,22
12336,20
12337,18
12338,15
12339,12
12340,10
12341,7
12342,3
12343,0
12344,-2
12345,-6
12346,-9
12347,-13
12348,-16
12349,-20
12350,-23
12351,-27
12352,-31
12353,-35
12354,-38
12355,-42
12356,-46
12357,-50
12358,-53
12359,-57
12360,-60
12361,-64
12362,-67
12363,-70
12364,-72
12365,-74
12366,-76
12367,-77
12368,-78
12369,-78
12370,-78
12371,-77
12372,-75
12373,-74
12374,-71
12375,-69
12376,-67
12377,-65
12378,-64
12379,-63
12380,-64
12381,-65
12382,-67
12383,-70
12384,-72
12385,-73
12386,-73
12387,-71
12388,-67
12389,-62
12390,-56
12391,-52
12392,-52
12393,-59
12394,-72
12395,-94
12396,-124
12397,-160
12398,-198
12399,-234
12400,-260
12401,-273
12402,-265
12403,-234
12404,-177
12405,-95
12406,7
12407,127
12408,253
12409,379
12410,492
12411,585
12412,648
12413,678
12414,674
12415,638
12416,568
12417,466
12418,330
12419,169
12420,4
12421,-144
12422,-253
12423,-317
12424,-346
12425,-351
12426,-347
12427,-339
12428,-323
12429,-298
12430,-264
12431,-227
12432,-194
12433,-168
12434,-151
12435,-139
12436,-133
12437,-128
12438,-124
12439,-119
12440,-111
12441,-100
12442,-86
12443,-71
12444,-56
12445,-41
12446,-26
12447,-14
12448,-5
12449,0
12450,4
12451,5
12452,4
12453,1
12454,-2
12455,-8
12456,-14
12457,-20
12458,-27
12459,-33
12460,-39
12461,-45
12462,-49
12463,-53
12464,-56
12465,-58
12466,-59
12467,-59
12468,-58
12469,-57
12470,-54
12471,-51
12472,-47
12473,-43
12474,-39
12475,-34
12476,-29
12477,-25
12478,-20
12479,-15
12480,-11
12481,-7
12482,-2
12483,1
12484,5
12485,9
12486,13
12487,17
12488,21
12489,25
12490,29
12491,32
12492,36
12493,40
12494,44
12495,48
12496,53
12497,57
12498,61
12499,66
12500,70
12501,75
12502,80
12503,85
12504,90
12505,96
12506,102
12507,108
12508,114
12509,120
12510,127
12511,133
12512,139
12513,145
12514,151
12515,156
12516,161
12517,165
12518,168
12519,171
12520,173
12521,173
12522,173
12523,171
12524,169
12525,165
12526,160
12527,155
12528,149
12529,142
12530,134
12531,126
12532,118
12533,110
12534,101
12535,92
12536,84
12537,75
12538,67
12539,59
12540,51
12541,44
12542,37
12543,30
12544,23
12545,17
12546,11
12547,4
12548,0
12549,-6
12550,-12
12551,-18
12552,-23
12553,-29
12554,-34
12555,-39
12556,-44
12557,-49
12558,-54
12559,-59
12560,-63
12561,-67
12562,-71
12563,-74
12564,-77
12565,-80
12566,-82
12567,-84
12568,-86
12569,-88
12570,-89
12571,-90
12572,-90
12573,-91
12574,-91
12575,-91
12576,-90
12577,-90
12578,-89
12579,-88
12580,-87
12581,-85
12582,-84
12583,-82
12584,-80
12585,-78
12586,-76
12587,-74
12588,-72
12589,-69
12590,-67
12591,-64
12592,-62
12593,-59
12594,-56
12595,-53
12596,-50
12597,-47
12598,-44
12599,-41
12600,-38
12601,-35
12602,-32
12603,-29
12604,-26
12605,-23
12606,-20
12607,-17
12608,-14
12609,-12
12610,-9
12611,-6
12612,-3
12613,-1
12614,1
12615,3
12616,6
12617,8
12618,10
12619,12
12620,14
12621,15
12622,17
12623,18
12624,19
12625,20
12626,21
12627,21
12628,22
12629,22
12630,22
12631,22
12632,21
12633,21
12634,20
12635,19
12636,17
12637,16
12638,14
12639,12
12640,10
12641,8
12642,6
12643,3
12644,0
12645,-2
12646,-4
12647,-7
12648,-11
12649,-14
12650,-17
12651,-20
12652,-24
12653,-27
12654,-31
12655,-35
12656,-38
12657,-42
12658,-46
12659,-49
12660,-52
12661,-55
12662,-58
12663,-61
12664,-64
12665,-66
12666,-67
12667,-69
12668,-69
12669,-70
12670,-70
12671,-70
12672,-69
12673,-68
12674,-68
12675,-67
12676,-66
